epoch,accuracy,loss,val_accuracy,val_loss
0,0.13375000655651093,2.672959327697754,0.125,2.2873356342315674
1,0.19499999284744263,2.355984687805176,0.28125,2.031367301940918
2,0.2199999988079071,2.2278285026550293,0.34375,1.9039453268051147
3,0.26249998807907104,2.0956645011901855,0.375,1.8354452848434448
4,0.27250000834465027,1.9963911771774292,0.4270833432674408,1.7052603960037231
5,0.3199999928474426,1.9606579542160034,0.2604166567325592,1.875496506690979
6,0.2824999988079071,2.026317834854126,0.4166666567325592,1.692578911781311
7,0.3487499952316284,1.8284811973571777,0.3958333432674408,1.6340833902359009
8,0.3687500059604645,1.7687901258468628,0.5,1.5326379537582397
9,0.3725000023841858,1.793218970298767,0.3854166567325592,1.5906801223754883
10,0.3762499988079071,1.8045835494995117,0.5,1.5295109748840332
11,0.42750000953674316,1.697846531867981,0.4895833432674408,1.4464472532272339
12,0.4387499988079071,1.6540385484695435,0.4583333432674408,1.4053782224655151
13,0.45124998688697815,1.6087809801101685,0.5,1.3901151418685913
14,0.46000000834465027,1.5741281509399414,0.4375,1.4913878440856934
15,0.4975000023841858,1.4893878698349,0.5833333134651184,1.2899430990219116
16,0.46875,1.5555534362792969,0.5416666865348816,1.3873682022094727
17,0.49125000834465027,1.467069149017334,0.4583333432674408,1.398229956626892
18,0.5224999785423279,1.4255725145339966,0.53125,1.3153018951416016
19,0.5662500262260437,1.3075909614562988,0.5416666865348816,1.2474619150161743
20,0.53125,1.3510628938674927,0.5625,1.2351874113082886
21,0.5350000262260437,1.349055290222168,0.59375,1.1824747323989868
22,0.5612499713897705,1.3141868114471436,0.5520833134651184,1.2130707502365112
23,0.5787500143051147,1.2775874137878418,0.59375,1.2578085660934448
24,0.5774999856948853,1.238387942314148,0.6041666865348816,1.2169950008392334
25,0.5774999856948853,1.2858517169952393,0.5729166865348816,1.2032150030136108
26,0.5824999809265137,1.2860184907913208,0.5833333134651184,1.1274396181106567
27,0.5512499809265137,1.3026700019836426,0.5833333134651184,1.145231008529663
28,0.6262500286102295,1.1723315715789795,0.625,1.0739240646362305
29,0.6287500262260437,1.1439616680145264,0.65625,1.0556774139404297
30,0.637499988079071,1.1524094343185425,0.59375,1.0728031396865845
31,0.6337500214576721,1.146352767944336,0.625,1.0847221612930298
32,0.6637499928474426,1.0891209840774536,0.6458333134651184,1.0738950967788696
33,0.6575000286102295,1.123720407485962,0.6979166865348816,1.0614765882492065
34,0.6537500023841858,1.0814710855484009,0.6770833134651184,1.0544358491897583
35,0.6575000286102295,1.0648417472839355,0.65625,1.0442841053009033
36,0.6712499856948853,1.055300235748291,0.6979166865348816,1.0139702558517456
37,0.6012499928474426,1.1765332221984863,0.6458333134651184,1.07025945186615
38,0.699999988079071,0.9884264469146729,0.6770833134651184,1.0113394260406494
39,0.6549999713897705,1.0980219841003418,0.6979166865348816,1.0327080488204956
40,0.7024999856948853,0.9856128096580505,0.6354166865348816,1.042373776435852
41,0.7300000190734863,0.9359418749809265,0.71875,0.9945041537284851
42,0.6587499976158142,1.009769320487976,0.7395833134651184,0.9855920672416687
43,0.7287499904632568,0.9072091579437256,0.7083333134651184,0.978299081325531
44,0.6575000286102295,1.0729904174804688,0.6354166865348816,1.0541940927505493
45,0.7112500071525574,0.9414519667625427,0.71875,0.9768486618995667
46,0.7225000262260437,0.9252956509590149,0.7291666865348816,0.9904738068580627
47,0.7362499833106995,0.9296138286590576,0.7083333134651184,0.984230101108551
48,0.6862499713897705,0.9778282046318054,0.6875,0.9931221008300781
49,0.6887500286102295,1.00568425655365,0.65625,1.0154768228530884
50,0.7200000286102295,0.9030749797821045,0.7291666865348816,0.9880813956260681
51,0.7212499976158142,0.9107607007026672,0.7604166865348816,0.9605370163917542
52,0.7012500166893005,0.9579260349273682,0.7395833134651184,0.9578297734260559
53,0.7275000214576721,0.9101113080978394,0.71875,0.9551689028739929
54,0.7549999952316284,0.849487841129303,0.71875,0.9467337727546692
55,0.7325000166893005,0.9034845232963562,0.75,0.9465157985687256
56,0.7450000047683716,0.8562221527099609,0.75,0.9509265422821045
57,0.6862499713897705,1.0011273622512817,0.6770833134651184,0.9739399552345276
58,0.71875,0.9133554697036743,0.6875,0.9549406170845032
59,0.7387499809265137,0.8300678133964539,0.7395833134651184,0.9393674731254578
60,0.7437499761581421,0.8929426670074463,0.7395833134651184,0.9326463341712952
61,0.7487499713897705,0.8821239471435547,0.7395833134651184,0.9339061379432678
62,0.7200000286102295,0.8930699825286865,0.7083333134651184,0.9384929537773132
63,0.731249988079071,0.8763342499732971,0.7708333134651184,0.9399598240852356
64,0.7512500286102295,0.8803871273994446,0.7083333134651184,0.930021345615387
65,0.7737500071525574,0.7933409214019775,0.7291666865348816,0.9347595572471619
66,0.7712500095367432,0.8047578930854797,0.7604166865348816,0.9174712300300598
67,0.7599999904632568,0.8428364396095276,0.7395833134651184,0.9247034192085266
68,0.7174999713897705,0.8919733166694641,0.75,0.9057176113128662
69,0.7524999976158142,0.8110066056251526,0.8020833134651184,0.9054363369941711
70,0.762499988079071,0.836361289024353,0.7708333134651184,0.9086738228797913
71,0.737500011920929,0.8992456197738647,0.7395833134651184,0.928440511226654
72,0.7400000095367432,0.8475128412246704,0.7708333134651184,0.9198833107948303
73,0.7237499952316284,0.9197993278503418,0.7395833134651184,0.9203507900238037
74,0.8012499809265137,0.7411525249481201,0.7395833134651184,0.9304488301277161
75,0.7837499976158142,0.7723468542098999,0.75,0.9225478172302246
76,0.7212499976158142,0.882901132106781,0.7708333134651184,0.9202378392219543
77,0.7537500262260437,0.8984862565994263,0.75,0.9268537163734436
78,0.7674999833106995,0.8059757947921753,0.7395833134651184,0.9135279059410095
79,0.800000011920929,0.762542188167572,0.7604166865348816,0.9112191200256348
80,0.7875000238418579,0.7643775343894958,0.7604166865348816,0.9037888646125793
81,0.8287500143051147,0.7074311971664429,0.75,0.9071586728096008
82,0.7787500023841858,0.7723633646965027,0.75,0.9087626934051514
83,0.7749999761581421,0.7997040748596191,0.7604166865348816,0.9120627045631409
84,0.7900000214576721,0.747871458530426,0.7604166865348816,0.9092724323272705
85,0.7962499856948853,0.7642618417739868,0.75,0.9047206044197083
86,0.78125,0.8009820580482483,0.7395833134651184,0.9044501185417175
87,0.8125,0.7395122647285461,0.7604166865348816,0.905159056186676
88,0.7587500214576721,0.809837281703949,0.75,0.911592960357666
89,0.7200000286102295,0.9241130352020264,0.78125,0.9128190875053406
