epoch,accuracy,loss,val_accuracy,val_loss
0,0.15015654265880585,2.3835325241088867,0.22479838132858276,2.103761672973633
1,0.2294301837682724,2.0962040424346924,0.28629031777381897,1.9808413982391357
2,0.27839699387550354,1.986192226409912,0.3266128897666931,1.8942891359329224
3,0.32022541761398315,1.902952790260315,0.36693549156188965,1.8164268732070923
4,0.34489667415618896,1.826097011566162,0.39919355511665344,1.742358684539795
5,0.35654351115226746,1.7784366607666016,0.3921371102333069,1.7042391300201416
6,0.39060738682746887,1.7158807516098022,0.4203628897666931,1.6359714269638062
7,0.4030056297779083,1.67477285861969,0.4375,1.591387152671814
8,0.4268002510070801,1.62870192527771,0.44858869910240173,1.5523065328598022
9,0.4325610399246216,1.5955150127410889,0.4727822542190552,1.5092488527297974
10,0.45059487223625183,1.5553327798843384,0.4667338728904724,1.4920876026153564
11,0.45222291350364685,1.5339934825897217,0.49092742800712585,1.4635721445083618
12,0.47338759899139404,1.5010643005371094,0.4858871102333069,1.442163109779358
13,0.480025053024292,1.5079450607299805,0.5030242204666138,1.4173305034637451
14,0.5025672912597656,1.4436792135238647,0.5040322542190552,1.3954194784164429
15,0.49630558490753174,1.4389804601669312,0.5272177457809448,1.3839386701583862
16,0.5063243508338928,1.4310741424560547,0.5252016186714172,1.3693339824676514
17,0.5112085342407227,1.398572325706482,0.5191532373428345,1.3739756345748901
18,0.5038196444511414,1.4185364246368408,0.5342742204666138,1.3281036615371704
19,0.523105800151825,1.3853334188461304,0.5292338728904724,1.345289945602417
20,0.526612401008606,1.368890643119812,0.5282257795333862,1.3205063343048096
21,0.5386349558830261,1.3383651971817017,0.5372983813285828,1.301684021949768
22,0.5512836575508118,1.3138868808746338,0.5433467626571655,1.295711874961853
23,0.5461490154266357,1.32309889793396,0.5635080933570862,1.276046633720398
24,0.5485284924507141,1.3185235261917114,0.5645161271095276,1.2700756788253784
25,0.5594239234924316,1.2890894412994385,0.5635080933570862,1.2512421607971191
26,0.5595491528511047,1.2855565547943115,0.555443525314331,1.2572866678237915
27,0.5645585656166077,1.2912871837615967,0.5625,1.2646738290786743
28,0.5718221664428711,1.2605630159378052,0.5796371102333069,1.237302303314209
29,0.5610519647598267,1.2639172077178955,0.5604838728904724,1.2410155534744263
30,0.5803381204605103,1.24924898147583,0.5786290168762207,1.2182515859603882
31,0.5838447213172913,1.240582823753357,0.5645161271095276,1.2293943166732788
32,0.5694426894187927,1.2465837001800537,0.5766128897666931,1.214420199394226
33,0.5820914506912231,1.2395039796829224,0.5957661271095276,1.1986278295516968
34,0.5777081847190857,1.2423337697982788,0.5705645084381104,1.2093284130096436
35,0.5926111340522766,1.2032047510147095,0.5907257795333862,1.1942596435546875
36,0.5902316570281982,1.1993039846420288,0.5816532373428345,1.1995130777359009
37,0.5886036157608032,1.197108507156372,0.5856854915618896,1.1929357051849365
38,0.5894802808761597,1.1999961137771606,0.5907257795333862,1.1742846965789795
39,0.5891045928001404,1.2114936113357544,0.5846773982048035,1.187649130821228
40,0.5974953174591064,1.1866542100906372,0.5897177457809448,1.1747252941131592
41,0.5991233587265015,1.1871616840362549,0.6018145084381104,1.16475248336792
42,0.6081402897834778,1.1772775650024414,0.5977822542190552,1.1643601655960083
43,0.598246693611145,1.1793383359909058,0.6048387289047241,1.158806562423706
44,0.603256106376648,1.18068265914917,0.6129032373428345,1.1550387144088745
45,0.601753294467926,1.1679168939590454,0.6058467626571655,1.1515252590179443
46,0.6051346063613892,1.1616307497024536,0.5927419066429138,1.1575499773025513
47,0.6110206842422485,1.168927550315857,0.6028226017951965,1.1478936672210693
48,0.606887936592102,1.1723929643630981,0.6129032373428345,1.1410295963287354
49,0.6086412072181702,1.1579536199569702,0.6108871102333069,1.1355235576629639
50,0.6136506199836731,1.1517306566238403,0.5977822542190552,1.146131157875061
51,0.6175328493118286,1.1547812223434448,0.6118951439857483,1.1360118389129639
52,0.621540367603302,1.1408940553665161,0.6068548560142517,1.1369807720184326
53,0.6117720603942871,1.1425964832305908,0.6159273982048035,1.1293784379959106
54,0.6150282025337219,1.144412636756897,0.6139112710952759,1.12772536277771
55,0.613274872303009,1.1617040634155273,0.6129032373428345,1.1302592754364014
56,0.6159048080444336,1.1428089141845703,0.6108871102333069,1.128568410873413
57,0.6125234961509705,1.1494532823562622,0.6108871102333069,1.122975468635559
58,0.6098935604095459,1.1482672691345215,0.6129032373428345,1.1280598640441895
59,0.6175328493118286,1.1391407251358032,0.6118951439857483,1.124393343925476
60,0.621540367603302,1.12494695186615,0.6199596524238586,1.1224102973937988
61,0.6227927207946777,1.1408205032348633,0.6149193644523621,1.1193088293075562
62,0.6125234961509705,1.1476755142211914,0.6169354915618896,1.120891809463501
63,0.6227927207946777,1.133232593536377,0.617943525314331,1.11491858959198
64,0.6260488629341125,1.1120628118515015,0.6169354915618896,1.1208187341690063
