epoch,accuracy,loss,val_accuracy,val_loss
0,0.26512211561203003,2.06129789352417,0.3598790466785431,1.7631566524505615
1,0.380839079618454,1.7333086729049683,0.46270161867141724,1.538869023323059
2,0.4663744568824768,1.5141316652297974,0.49395161867141724,1.4765475988388062
3,0.5268628597259521,1.369134783744812,0.5272177457809448,1.3357278108596802
4,0.5658109188079834,1.2788389921188354,0.5786290168762207,1.2206238508224487
5,0.5838447213172913,1.2199068069458008,0.6229838728904724,1.1485822200775146
6,0.6097683310508728,1.1592456102371216,0.6270161271095276,1.0985150337219238
7,0.6383218765258789,1.0791891813278198,0.6431451439857483,1.0568290948867798
8,0.6439574360847473,1.050564169883728,0.6360887289047241,1.0598814487457275
9,0.666624903678894,0.9960687160491943,0.6401209831237793,1.0206496715545654
10,0.6852849125862122,0.9556484818458557,0.6723790168762207,0.9600694179534912
11,0.6894176602363586,0.9440393447875977,0.6854838728904724,0.9243853688240051
12,0.7123356461524963,0.8861948251724243,0.7036290168762207,0.8830110430717468
13,0.715090811252594,0.8577193021774292,0.6895161271095276,0.8887843489646912
14,0.7168440818786621,0.8457232713699341,0.7298387289047241,0.8385577201843262
15,0.7380087375640869,0.8069436550140381,0.7147177457809448,0.8407825231552124
16,0.7445209622383118,0.7740803956985474,0.7409273982048035,0.8171486258506775
17,0.7590482234954834,0.7445560693740845,0.7479838728904724,0.8063725233078003
18,0.7556668519973755,0.7518791556358337,0.7298387289047241,0.7964463829994202
19,0.7666875123977661,0.7188327312469482,0.7439516186714172,0.7730576992034912
20,0.775078296661377,0.6899503469467163,0.7389112710952759,0.8184432983398438
21,0.7914840579032898,0.6520305275917053,0.7368951439857483,0.7660589814186096
22,0.8012523651123047,0.6320868730545044,0.7580645084381104,0.7474030256271362
23,0.8085159659385681,0.625797688961029,0.7681451439857483,0.707434356212616
24,0.8087664246559143,0.613059937953949,0.7550403475761414,0.7272273302078247
25,0.8027551770210266,0.6293193101882935,0.7489919066429138,0.7406439781188965
26,0.8180338144302368,0.5824559330940247,0.7530242204666138,0.7265172600746155
27,0.8177833557128906,0.5860341191291809,0.7489919066429138,0.718870997428894
28,0.8142767548561096,0.5866866707801819,0.7530242204666138,0.7295297384262085
29,0.8237946033477783,0.5691184997558594,0.7600806355476379,0.6994695067405701
30,0.8279273509979248,0.5465550422668457,0.7701612710952759,0.6906329393386841
31,0.835191011428833,0.5410532355308533,0.7772177457809448,0.6578882932662964
32,0.8385723233222961,0.5251610279083252,0.7762096524238586,0.6675317883491516
33,0.8388227820396423,0.5181865096092224,0.7893145084381104,0.6496813297271729
34,0.8355666995048523,0.5342836976051331,0.774193525314331,0.6656635403633118
35,0.8328115344047546,0.5301040410995483,0.7671371102333069,0.6821807026863098
36,0.8345648050308228,0.527103066444397,0.7792338728904724,0.6661290526390076
37,0.8465873599052429,0.5007985234260559,0.7872983813285828,0.6403107047080994
38,0.8479649424552917,0.49232858419418335,0.788306474685669,0.6390727162361145
39,0.8474639654159546,0.505485475063324,0.7832661271095276,0.6487927436828613
40,0.8602379560470581,0.46619945764541626,0.7832661271095276,0.6449620723724365
41,0.8567313551902771,0.4691559970378876,0.7943548560142517,0.6145956516265869
42,0.8627426624298096,0.46672335267066956,0.7893145084381104,0.6233245134353638
43,0.8567313551902771,0.47361138463020325,0.7852822542190552,0.6387016177177429
44,0.8634940385818481,0.4525454640388489,0.7933467626571655,0.6291925311088562
45,0.864871621131897,0.4522686004638672,0.7913306355476379,0.621955931186676
46,0.8710081577301025,0.437692254781723,0.7842742204666138,0.6250633001327515
47,0.871634304523468,0.4353380501270294,0.7963709831237793,0.6080092787742615
48,0.8682529926300049,0.4371790885925293,0.7983871102333069,0.6168550848960876
49,0.8705071806907654,0.42244118452072144,0.7993951439857483,0.5986664295196533
50,0.8722605109214783,0.4294629395008087,0.7993951439857483,0.5972051024436951
51,0.875140905380249,0.42513012886047363,0.7973790168762207,0.5925653576850891
52,0.8656230568885803,0.4409946799278259,0.7913306355476379,0.6112982630729675
53,0.8758922815322876,0.4280710816383362,0.7973790168762207,0.6012668609619141
54,0.8737633228302002,0.41745221614837646,0.7993951439857483,0.5842576622962952
55,0.8675015568733215,0.4434911608695984,0.7903226017951965,0.599327802658081
56,0.8775203227996826,0.4231594204902649,0.7993951439857483,0.588233232498169
57,0.8775203227996826,0.4152728319168091,0.8104838728904724,0.5692923069000244
58,0.8733875751495361,0.422037273645401,0.805443525314331,0.5826624035835266
59,0.8791484236717224,0.4067707359790802,0.8094757795333862,0.5776341557502747
60,0.8750156760215759,0.4198264181613922,0.7963709831237793,0.5863235592842102
61,0.8796493411064148,0.4076845049858093,0.8094757795333862,0.5761958956718445
62,0.8821540474891663,0.39225390553474426,0.8104838728904724,0.5677540302276611
63,0.8768941760063171,0.4184180498123169,0.8114919066429138,0.5644165873527527
64,0.8879148364067078,0.3875998258590698,0.8114919066429138,0.5568670034408569
65,0.8887915015220642,0.384030282497406,0.8074596524238586,0.5598465204238892
66,0.8836568593978882,0.411840558052063,0.8104838728904724,0.5640013813972473
67,0.891671895980835,0.38770854473114014,0.8114919066429138,0.5646331906318665
68,0.8849092125892639,0.3957180380821228,0.8205645084381104,0.5583981275558472
69,0.8849092125892639,0.38861146569252014,0.8084677457809448,0.5607237219810486
70,0.8837820887565613,0.3901023268699646,0.8104838728904724,0.5697720646858215
71,0.8864120244979858,0.3907475471496582,0.8114919066429138,0.5547041893005371
72,0.8792736530303955,0.4020128548145294,0.8084677457809448,0.5602989196777344
73,0.8931747078895569,0.37100446224212646,0.8104838728904724,0.5561756491661072
74,0.8821540474891663,0.3998282551765442,0.8155242204666138,0.5589790344238281
75,0.8880400657653809,0.3890312612056732,0.8135080933570862,0.5469241142272949
76,0.8906700015068054,0.37806570529937744,0.8135080933570862,0.5480185747146606
77,0.8894176483154297,0.38966137170791626,0.8215726017951965,0.5511735081672668
78,0.8857858777046204,0.38278937339782715,0.8165322542190552,0.5513899326324463
79,0.8892924189567566,0.3812997043132782,0.8155242204666138,0.5493297576904297
80,0.8845335245132446,0.39570310711860657,0.8114919066429138,0.5517632365226746
81,0.8861615657806396,0.3854053020477295,0.8175403475761414,0.5432037711143494
82,0.8910456895828247,0.3840616047382355,0.8205645084381104,0.5441731214523315
83,0.8912962079048157,0.37359586358070374,0.8074596524238586,0.5653269290924072
