epoch,accuracy,loss,val_accuracy,val_loss
0,0.1237500011920929,2.7286736965179443,0.2708333432674408,2.2193820476531982
1,0.17499999701976776,2.5675768852233887,0.3125,2.090857744216919
2,0.21125000715255737,2.301711082458496,0.28125,2.0709388256073
3,0.22750000655651093,2.1470999717712402,0.3229166567325592,1.9413625001907349
4,0.2512499988079071,2.181882381439209,0.3020833432674408,1.9517713785171509
5,0.30375000834465027,2.0151703357696533,0.375,1.8221217393875122
6,0.27250000834465027,2.045342445373535,0.4166666567325592,1.7890526056289673
7,0.33500000834465027,1.93227219581604,0.4479166567325592,1.7532449960708618
8,0.29249998927116394,1.9925190210342407,0.4375,1.7304729223251343
9,0.3199999928474426,1.8787012100219727,0.4270833432674408,1.6549500226974487
10,0.3137499988079071,1.8936282396316528,0.4166666567325592,1.635888934135437
11,0.35499998927116394,1.8757625818252563,0.46875,1.6362897157669067
12,0.35749998688697815,1.7981823682785034,0.4270833432674408,1.6111980676651
13,0.4087499976158142,1.6929529905319214,0.4791666567325592,1.5752595663070679
14,0.38749998807907104,1.7833607196807861,0.4895833432674408,1.5164097547531128
15,0.3812499940395355,1.736956000328064,0.46875,1.527077317237854
16,0.4362500011920929,1.6809484958648682,0.4895833432674408,1.4921795129776
17,0.4037500023841858,1.737580418586731,0.4375,1.5682830810546875
18,0.38499999046325684,1.8097244501113892,0.4791666567325592,1.5391387939453125
19,0.4612500071525574,1.5639365911483765,0.53125,1.4506663084030151
20,0.4987500011920929,1.5026161670684814,0.5208333134651184,1.380487322807312
21,0.42375001311302185,1.6904513835906982,0.5416666865348816,1.431138038635254
22,0.4337500035762787,1.6019471883773804,0.5416666865348816,1.3908082246780396
23,0.48875001072883606,1.4999537467956543,0.5625,1.3184584379196167
24,0.48750001192092896,1.4844571352005005,0.53125,1.3590937852859497
25,0.5012500286102295,1.4467450380325317,0.59375,1.2571964263916016
26,0.5350000262260437,1.3533008098602295,0.59375,1.2736619710922241
27,0.4637500047683716,1.493159532546997,0.6145833134651184,1.2402678728103638
28,0.53125,1.3788615465164185,0.5729166865348816,1.271513819694519
29,0.5287500023841858,1.4098767042160034,0.5729166865348816,1.2641688585281372
30,0.5375000238418579,1.404543161392212,0.5729166865348816,1.2633609771728516
31,0.5962499976158142,1.234336495399475,0.5833333134651184,1.270898461341858
32,0.5400000214576721,1.3786234855651855,0.6041666865348816,1.2167000770568848
33,0.5462499856948853,1.3288497924804688,0.6354166865348816,1.1826685667037964
34,0.5625,1.3379138708114624,0.65625,1.1487314701080322
35,0.5824999809265137,1.2848819494247437,0.625,1.1410902738571167
36,0.5724999904632568,1.3261772394180298,0.59375,1.178355097770691
37,0.5600000023841858,1.2596278190612793,0.625,1.179306983947754
38,0.59375,1.259183406829834,0.6145833134651184,1.1712779998779297
39,0.5924999713897705,1.2435282468795776,0.5833333134651184,1.1643990278244019
40,0.5824999809265137,1.2237024307250977,0.6458333134651184,1.1454235315322876
41,0.6025000214576721,1.244957685470581,0.6145833134651184,1.1350884437561035
42,0.5562499761581421,1.2851802110671997,0.6354166865348816,1.0976334810256958
43,0.543749988079071,1.3418800830841064,0.6041666865348816,1.1128722429275513
44,0.6000000238418579,1.2118382453918457,0.6145833134651184,1.111517310142517
45,0.5849999785423279,1.1948578357696533,0.6041666865348816,1.1013286113739014
46,0.6162499785423279,1.1550018787384033,0.59375,1.128687858581543
47,0.6412500143051147,1.1369516849517822,0.59375,1.099023461341858
48,0.612500011920929,1.1606248617172241,0.6354166865348816,1.0811994075775146
49,0.6274999976158142,1.1681243181228638,0.6145833134651184,1.1122313737869263
50,0.6175000071525574,1.176525592803955,0.625,1.093807339668274
51,0.6462500095367432,1.1353973150253296,0.625,1.0810619592666626
52,0.625,1.124046802520752,0.625,1.0655131340026855
53,0.6424999833106995,1.172298550605774,0.625,1.0762500762939453
54,0.6549999713897705,1.089911937713623,0.65625,1.0545809268951416
