epoch,accuracy,loss,val_accuracy,val_loss
0,0.18134000897407532,2.2092602252960205,0.2631048262119293,2.0756430625915527
1,0.25347527861595154,2.053664445877075,0.28830644488334656,1.9688608646392822
2,0.29342517256736755,1.9512265920639038,0.3407258093357086,1.8682054281234741
3,0.3440200388431549,1.8481626510620117,0.36995968222618103,1.7934249639511108
4,0.36230432987213135,1.78548002243042,0.39818549156188965,1.7339590787887573
5,0.3864746391773224,1.7342435121536255,0.40020161867141724,1.6871213912963867
6,0.41189730167388916,1.6783086061477661,0.4375,1.6258180141448975
7,0.44621163606643677,1.5910446643829346,0.4536290466785431,1.5744247436523438
8,0.45209768414497375,1.5858005285263062,0.4657258093357086,1.5338743925094604
9,0.47739511728286743,1.5124322175979614,0.47782257199287415,1.5040210485458374
10,0.47739511728286743,1.5114039182662964,0.4838709533214569,1.484630823135376
11,0.49029430747032166,1.4653323888778687,0.49495968222618103,1.4564886093139648
12,0.5118346810340881,1.4279606342315674,0.5010080933570862,1.4409786462783813
13,0.5138384699821472,1.4209387302398682,0.5211693644523621,1.3990507125854492
14,0.5274890661239624,1.3828822374343872,0.5252016186714172,1.3798154592514038
15,0.5222291946411133,1.3997122049331665,0.5453628897666931,1.363806128501892
16,0.5312460660934448,1.364628791809082,0.5483871102333069,1.3519102334976196
17,0.5470256805419922,1.3389852046966553,0.5413306355476379,1.3385061025619507
18,0.5561678409576416,1.3125909566879272,0.5292338728904724,1.350719690322876
19,0.5547902584075928,1.3096264600753784,0.5463709831237793,1.3324037790298462
20,0.5570444464683533,1.3150016069412231,0.5504032373428345,1.311215877532959
21,0.5539135932922363,1.3139468431472778,0.5524193644523621,1.2962732315063477
22,0.5724483132362366,1.2733891010284424,0.5645161271095276,1.2967748641967773
23,0.5737006664276123,1.2687523365020752,0.5745967626571655,1.2761356830596924
24,0.5763306021690369,1.2611947059631348,0.5846773982048035,1.25604248046875
25,0.5755792260169983,1.2674098014831543,0.5786290168762207,1.2616997957229614
26,0.5794615149497986,1.2628123760223389,0.5836693644523621,1.251384973526001
27,0.5820914506912231,1.256115436553955,0.5766128897666931,1.2607371807098389
28,0.5823419094085693,1.2309175729751587,0.5826612710952759,1.2402371168136597
29,0.5833437442779541,1.2492200136184692,0.5856854915618896,1.2340903282165527
