epoch,accuracy,loss,val_accuracy,val_loss
0,0.2711333632469177,2.089322090148926,0.38004031777381897,1.7466167211532593
1,0.42078897356987,1.6505522727966309,0.5050403475761414,1.456987738609314
2,0.49442705512046814,1.4758185148239136,0.5504032373428345,1.2778629064559937
3,0.5551659464836121,1.3071426153182983,0.5372983813285828,1.2756108045578003
4,0.5855979919433594,1.2304571866989136,0.6149193644523621,1.154551386833191
5,0.6075140833854675,1.159093976020813,0.6108871102333069,1.0870500802993774
6,0.6373199820518494,1.0851975679397583,0.65625,1.0189119577407837
7,0.6636192798614502,1.0154856443405151,0.6522177457809448,1.0032645463943481
8,0.673262357711792,0.9879196882247925,0.6532257795333862,1.0045597553253174
9,0.6922980546951294,0.9472241401672363,0.6975806355476379,0.9090257883071899
10,0.7075766921043396,0.8790860176086426,0.7016128897666931,0.8944289684295654
11,0.7160926461219788,0.8656509518623352,0.6925403475761414,0.9447959065437317
12,0.7296180129051208,0.8201901316642761,0.7016128897666931,0.885772168636322
13,0.7346274256706238,0.8240789175033569,0.7207661271095276,0.8206216096878052
14,0.7361302375793457,0.7970779538154602,0.7338709831237793,0.8014770746231079
15,0.7599248886108398,0.7409713268280029,0.7207661271095276,0.8290488123893738
16,0.7691922187805176,0.7271909713745117,0.7288306355476379,0.791168749332428
17,0.7755792140960693,0.7059769630432129,0.7237903475761414,0.7932846546173096
18,0.8003756999969482,0.6514678597450256,0.7560483813285828,0.7364479899406433
19,0.8027551770210266,0.63812655210495,0.7338709831237793,0.7682081460952759
20,0.8013775944709778,0.6465611457824707,0.7379032373428345,0.7514768838882446
21,0.811521589756012,0.6177391409873962,0.7328628897666931,0.7648484110832214
22,0.8106449842453003,0.6034148335456848,0.7752016186714172,0.6930102705955505
23,0.8170319199562073,0.5891695022583008,0.7439516186714172,0.7350046634674072
24,0.825046956539154,0.5817958116531372,0.7822580933570862,0.6839884519577026
25,0.823418915271759,0.5739670991897583,0.7610887289047241,0.7166622877120972
26,0.8204132914543152,0.5812789797782898,0.7681451439857483,0.681938111782074
27,0.8356919288635254,0.5438083410263062,0.774193525314331,0.6768192648887634
28,0.8395742177963257,0.5326213836669922,0.7772177457809448,0.6550329923629761
29,0.8358171582221985,0.5362083315849304,0.7701612710952759,0.6893596053123474
30,0.8363180756568909,0.5331116318702698,0.7893145084381104,0.6428794860839844
31,0.8557295203208923,0.48854392766952515,0.7872983813285828,0.6455903053283691
32,0.8527238368988037,0.4920295774936676,0.7631048560142517,0.6939208507537842
33,0.8519724607467651,0.49950146675109863,0.7772177457809448,0.6559860706329346
34,0.8489668369293213,0.4994107186794281,0.774193525314331,0.6686068773269653
35,0.8556042313575745,0.481995552778244,0.7681451439857483,0.6726341843605042
36,0.8649968504905701,0.46078336238861084,0.7943548560142517,0.6337363719940186
37,0.8484658598899841,0.4954549968242645,0.7893145084381104,0.6355259418487549
38,0.8536005020141602,0.4823104739189148,0.788306474685669,0.6233747601509094
39,0.8712586164474487,0.4447033703327179,0.7973790168762207,0.5903413891792297
40,0.8685034513473511,0.43980303406715393,0.7903226017951965,0.6307948231697083
41,0.8672510981559753,0.43141794204711914,0.8044354915618896,0.5896785259246826
42,0.8701314926147461,0.4416077435016632,0.8014112710952759,0.6019670963287354
43,0.8705071806907654,0.4378601610660553,0.7983871102333069,0.605831503868103
44,0.8705071806907654,0.4348546266555786,0.8014112710952759,0.6023859977722168
45,0.8776456117630005,0.4136466383934021,0.8074596524238586,0.5916714072227478
46,0.8712586164474487,0.4361964464187622,0.7963709831237793,0.5887337923049927
47,0.8851596713066101,0.40005841851234436,0.8014112710952759,0.5786553621292114
48,0.8810269236564636,0.41775181889533997,0.8094757795333862,0.5807726979255676
49,0.8816530704498291,0.4080924987792969,0.8125,0.5809639692306519
50,0.8731371164321899,0.4177470803260803,0.8034273982048035,0.5847641825675964
51,0.8805260062217712,0.40070828795433044,0.8104838728904724,0.580550491809845
52,0.8783969879150391,0.42295700311660767,0.8094757795333862,0.5727295875549316
53,0.883406400680542,0.3956931233406067,0.8155242204666138,0.5743948221206665
54,0.8761427402496338,0.4103712737560272,0.8135080933570862,0.5637849569320679
55,0.8896681070327759,0.3851231634616852,0.8175403475761414,0.551845908164978
56,0.8907952308654785,0.38222935795783997,0.8215726017951965,0.5511915683746338
57,0.8955541849136353,0.36497175693511963,0.8205645084381104,0.5447462797164917
58,0.881527841091156,0.40179672837257385,0.8175403475761414,0.557219386100769
59,0.8948027491569519,0.36935046315193176,0.819556474685669,0.5516951680183411
60,0.8979336023330688,0.3601253926753998,0.819556474685669,0.5494418144226074
61,0.8852849006652832,0.395343542098999,0.8235887289047241,0.5507626533508301
62,0.8907952308654785,0.38279613852500916,0.8266128897666931,0.5463321208953857
63,0.8931747078895569,0.37444183230400085,0.8256048560142517,0.5314801335334778
64,0.8976831436157227,0.367260217666626,0.8286290168762207,0.5338254570960999
65,0.8851596713066101,0.38744568824768066,0.8205645084381104,0.5356001853942871
66,0.8964307904243469,0.35874804854393005,0.8276209831237793,0.5269137024879456
67,0.8964307904243469,0.36809754371643066,0.8215726017951965,0.5397080183029175
68,0.8956794142723083,0.361162394285202,0.8245967626571655,0.5378166437149048
69,0.8954289555549622,0.36252760887145996,0.8205645084381104,0.5347263216972351
70,0.898434579372406,0.36205652356147766,0.819556474685669,0.540682315826416
71,0.8976831436157227,0.3632788360118866,0.8215726017951965,0.5346428155899048
72,0.8995617032051086,0.35525181889533997,0.8276209831237793,0.5259767770767212
73,0.8991859555244446,0.3559938073158264,0.8296371102333069,0.5376492142677307
74,0.888541042804718,0.3771904408931732,0.8326612710952759,0.5260053277015686
75,0.8961803317070007,0.36400607228279114,0.8266128897666931,0.528791069984436
76,0.900062620639801,0.3486773669719696,0.8336693644523621,0.5331908464431763
77,0.8824045062065125,0.3907088041305542,0.8215726017951965,0.5286752581596375
78,0.8959298729896545,0.3701070547103882,0.8286290168762207,0.5259708166122437
79,0.8989354968070984,0.3570856750011444,0.8346773982048035,0.5203337669372559
80,0.8931747078895569,0.36595937609672546,0.8256048560142517,0.5237297415733337
81,0.8954289555549622,0.36221835017204285,0.8316532373428345,0.5308560132980347
82,0.9072009921073914,0.3378167748451233,0.8256048560142517,0.5195351839065552
83,0.9004383087158203,0.3527488708496094,0.8326612710952759,0.5193415880203247
84,0.8980588316917419,0.34863534569740295,0.8266128897666931,0.5217106938362122
85,0.9011897444725037,0.3495121896266937,0.8225806355476379,0.5244919061660767
86,0.9005635380744934,0.35831886529922485,0.8256048560142517,0.5237796306610107
87,0.8973074555397034,0.3620786964893341,0.8276209831237793,0.5289469957351685
88,0.8940513730049133,0.3533545732498169,0.8326612710952759,0.5215137600898743
89,0.9045710563659668,0.3432154655456543,0.8286290168762207,0.5212826728820801
90,0.9045710563659668,0.3429769277572632,0.8326612710952759,0.5177839994430542
91,0.9005635380744934,0.34209734201431274,0.8296371102333069,0.5156348943710327
92,0.8981841206550598,0.35005322098731995,0.8266128897666931,0.5174898505210876
93,0.9009392857551575,0.34753644466400146,0.8356854915618896,0.5134854316711426
94,0.8961803317070007,0.35571858286857605,0.8256048560142517,0.5125701427459717
